Reading No,Time,Type,Duration,Units,Sequence,Flags,SAMPLE,OBJNAME,X,Y,area,element,Al2O3,Al2O3 Error,FeO,FeO Error,MgO,MgO Error,Cr2O3,Cr2O3 Error,Mg,Mg Error,Al,Al Error,Bal,Bal Error,Si,Si Error,P,P Error,S,S Error,Cl,Cl Error,K,K Error,Ca,Ca Error,Ti,Ti Error,V,V Error,Cr,Cr Error,Mn,Mn Error,Fe,Fe Error,Co,Co Error,Ni,Ni Error,Cu,Cu Error,Zn,Zn Error,As,As Error,Se,Se Error,Rb,Rb Error,Sr,Sr Error,Zr,Zr Error,Nb,Nb Error,Mo,Mo Error,Pd,Pd Error,Ag,Ag Error,Cd,Cd Error,Sn,Sn Error,Sb,Sb Error,Ba,Ba Error,W,W Error,Au,Au Error,Pb,Pb Error,Bi,Bi Error
544,6/1/2007 2:59,Mining,121.58,%,Final,,SI042,SI042,371479.9336,7217720.009,B,undetermined,0.285,0,3.492,0,0,0,0.011,0,< LOD,0.199,0.151,0.036,90.781,0.051,3.842,0.062,0.8,0.021,0.099,0.008,0.053,0.003,0.738,0.021,0.383,0.024,0.272,0.007,0.009,0.003,0.007,0.002,0.092,0.009,2.715,0.027,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.003,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.024,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.025,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
545,6/1/2007 3:03,Mining,122.54,%,Final,,SI043,SI043,371477.9214,7217720.099,B,undetermined,0.322,0,3.164,0,0,0,0.01,0,< LOD,0.221,0.171,0.037,90.749,0.052,4.088,0.065,0.811,0.021,0.092,0.008,0.061,0.003,0.73,0.021,0.427,0.024,0.245,0.006,0.006,0.003,0.007,0.002,0.084,0.008,2.46,0.026,< LOD,0.01,< LOD,0.004,< LOD,0.003,0.004,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.029,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.031,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
546,6/1/2007 3:06,Mining,121.45,%,Final,,SI044,SI044,371477.9016,7217718.086,B,undetermined,0.337,0,3.483,0,0,0,0.011,0,< LOD,0.211,0.178,0.037,90.726,0.051,3.753,0.062,0.797,0.021,0.095,0.008,0.058,0.003,0.764,0.021,0.463,0.025,0.28,0.007,0.01,0.003,0.008,0.002,0.1,0.009,2.708,0.028,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.004,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,0.002,0.001,0.026,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.026,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
547,6/1/2007 3:10,Mining,122.23,%,Final,,SI045,SI045,371477.9662,7217716.289,B,undetermined,0.37,0,3.486,0,0,0,0.009,0,< LOD,0.349,0.196,0.038,90.77,0.049,3.479,0.06,0.783,0.021,0.119,0.009,0.058,0.003,0.795,0.022,0.65,0.03,0.254,0.006,0.009,0.003,0.006,0.003,0.111,0.009,2.71,0.027,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.004,0.001,< LOD,0.002,< LOD,0.002,0.003,0.001,0.002,0.001,0.027,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.023,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
548,6/1/2007 3:14,Mining,122.25,%,Final,,SI046,SI046,371477.936,7217714.187,B,undetermined,0.387,0,3.123,0,0,0,0.009,0,< LOD,0.216,0.205,0.037,90.908,0.053,3.927,0.063,0.803,0.021,0.094,0.008,0.058,0.003,0.713,0.02,0.466,0.025,0.255,0.006,0.007,0.003,0.006,0.002,0.073,0.008,2.428,0.026,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.003,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.029,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.021,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
549,6/1/2007 3:19,Mining,122.67,%,Final,,SI047,SI047,371477.9239,7217712.236,B,undetermined,0.375,0,3.357,0,0,0,0.011,0,< LOD,0.321,0.198,0.038,90.5,0.054,3.936,0.064,0.828,0.021,0.093,0.008,0.061,0.003,0.726,0.021,0.61,0.028,0.263,0.006,0.007,0.003,0.007,0.002,0.093,0.009,2.609,0.027,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.003,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,0.002,0.001,0.033,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.025,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
550,6/1/2007 3:22,Mining,122.13,%,Final,,SI048,SI048,371477.9879,7217710.116,B,undetermined,0.353,0,3.094,0,0,0,0.013,0,< LOD,0.227,0.187,0.037,90.74,0.053,3.927,0.063,0.817,0.021,0.094,0.008,0.06,0.003,0.78,0.02,0.59,0.027,0.264,0.006,0.009,0.003,0.009,0.002,0.061,0.008,2.405,0.026,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.003,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.033,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.017,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
551,6/1/2007 3:27,Mining,122.54,%,Final,,SI049,SI049,371476.0521,7217710.07,B,undetermined,0.431,0,3.346,0,0,0,0.013,0,< LOD,0.228,0.228,0.041,90.301,0.056,3.711,0.064,0.823,0.022,0.101,0.009,0.062,0.004,0.911,0.023,0.83,0.032,0.272,0.007,0.008,0.003,0.009,0.003,0.081,0.008,2.601,0.027,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.004,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,0.002,0.001,0.032,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.021,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
552,6/1/2007 4:00,Mining,123.96,%,Final,,SI050,SI050,371475.9324,7217712.153,B,undetermined,0.327,0,3.41,0,0,0,0.015,0,< LOD,0.232,0.173,0.037,90.406,0.051,3.699,0.062,0.757,0.021,0.098,0.008,0.059,0.003,0.829,0.022,0.884,0.033,0.265,0.006,0.008,0.003,0.01,0.002,0.089,0.008,2.651,0.027,< LOD,0.01,< LOD,0.004,< LOD,0.003,0.004,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,0.002,0.001,0.033,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.027,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
553,6/1/2007 4:05,Mining,121.31,%,Final,,SI051,SI051,371475.9512,7217714.128,B,undetermined,0.453,0,3.401,0,0,0,0.012,0,< LOD,0.225,0.24,0.038,90.57,0.051,3.853,0.062,0.742,0.02,0.095,0.008,0.06,0.003,0.797,0.022,0.522,0.027,0.297,0.007,0.009,0.003,0.008,0.002,0.098,0.009,2.644,0.027,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.003,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.033,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.024,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
554,6/1/2007 4:09,Mining,122.11,%,Final,,SI052,SI052,371475.8589,7217716.146,B,undetermined,0.381,0,3.479,0,0,0,0.012,0,< LOD,0.221,0.202,0.037,90.505,0.052,3.846,0.062,0.747,0.02,0.084,0.008,0.063,0.003,0.824,0.022,0.464,0.026,0.308,0.007,0.009,0.003,0.008,0.003,0.169,0.01,2.704,0.028,< LOD,0.011,< LOD,0.004,< LOD,0.002,0.002,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.033,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.027,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
555,6/1/2007 4:12,Mining,123.77,%,Final,,SI053,SI053,371475.939,7217718.127,B,undetermined,0.316,0,3.524,0,0,0,0.011,0,< LOD,0.404,0.167,0.037,90.23,0.054,4.12,0.064,0.795,0.021,0.098,0.008,0.063,0.003,0.828,0.022,0.434,0.026,0.28,0.007,0.007,0.003,0.008,0.003,0.149,0.01,2.739,0.027,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.003,0.001,< LOD,0.002,< LOD,0.002,0.003,0.001,< LOD,0.002,0.032,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.04,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
556,6/1/2007 4:17,Mining,123.32,%,Final,,SI054,SI054,371475.9708,7217720.105,B,undetermined,0.351,0,3.418,0,0,0,0.014,0,< LOD,0.234,0.186,0.038,90.447,0.053,4,0.065,0.81,0.021,0.095,0.008,0.055,0.003,0.799,0.021,0.489,0.026,0.285,0.007,0.008,0.003,0.01,0.002,0.094,0.009,2.657,0.027,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.003,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.032,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.024,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
557,6/1/2007 4:21,Mining,122.89,%,Final,,SI055,SI055,371473.8762,7217719.936,B,undetermined,0.278,0,3.562,0,0,0,0.012,0,< LOD,0.322,0.147,0.034,90.5,0.053,3.938,0.061,0.774,0.02,0.098,0.008,0.057,0.003,0.777,0.021,0.491,0.026,0.269,0.006,0.01,0.003,0.008,0.002,0.096,0.009,2.769,0.028,< LOD,0.011,< LOD,0.004,< LOD,0.002,0.003,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.03,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.029,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
558,6/1/2007 4:24,Mining,122.78,%,Final,,SI056,SI056,371473.8306,7217718.112,B,undetermined,0.319,0,3.528,0,0,0,0.017,0,< LOD,0.234,0.169,0.038,90.406,0.054,4.094,0.066,0.728,0.021,0.078,0.008,0.071,0.004,0.78,0.022,0.424,0.026,0.281,0.007,0.009,0.003,0.011,0.003,0.138,0.01,2.742,0.028,< LOD,0.011,< LOD,0.004,< LOD,0.002,0.004,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.029,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.031,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
559,6/1/2007 4:28,Mining,122.27,%,Final,,SI057,SI057,371473.8742,7217716.11,B,undetermined,0.379,0,3.281,0,0,0,0.015,0,< LOD,0.232,0.201,0.039,90.87,0.051,3.71,0.063,0.734,0.021,0.081,0.009,0.068,0.004,0.772,0.021,0.573,0.028,0.269,0.006,0.008,0.003,0.01,0.002,0.095,0.008,2.55,0.026,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.003,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.028,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.022,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
560,6/1/2007 4:32,Mining,122.84,%,Final,,SI058,SI058,371473.9017,7217714.122,B,undetermined,0.358,0,3.053,0,0.514,0,0.011,0,0.31,0.177,0.189,0.039,90.591,0.053,3.719,0.064,0.746,0.021,0.089,0.009,0.074,0.004,0.784,0.022,0.671,0.03,0.296,0.007,0.005,0.003,0.008,0.002,0.073,0.008,2.373,0.026,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.004,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.038,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.024,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
561,6/1/2007 4:37,Mining,122.42,%,Final,,SI059,SI059,371473.8984,7217712.163,B,undetermined,0.404,0,3.585,0,0,0,0.012,0,< LOD,0.235,0.214,0.039,90.435,0.052,3.455,0.061,0.777,0.021,0.095,0.009,0.064,0.004,0.786,0.022,0.983,0.034,0.256,0.006,0.007,0.003,0.008,0.003,0.07,0.008,2.786,0.028,< LOD,0.011,< LOD,0.004,< LOD,0.003,0.003,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,0.002,0.001,0.034,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.021,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
562,6/1/2007 4:42,Mining,123.58,%,Final,,SI060,SI060,371473.8207,7217709.983,B,undetermined,0.364,0,3.157,0,0,0,0.011,0,< LOD,0.218,0.193,0.037,90.865,0.051,3.591,0.059,0.787,0.02,0.1,0.008,0.063,0.003,0.746,0.021,0.761,0.03,0.275,0.006,0.007,0.003,0.007,0.002,0.087,0.009,2.454,0.026,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.004,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,0.002,0.001,0.034,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.02,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
563,6/1/2007 4:46,Mining,121.35,%,Final,,SI061,SI061,371473.893,7217708.093,B,undetermined,0.383,0,3.09,0,0,0,0.016,0,< LOD,0.233,0.203,0.038,90.974,0.05,3.539,0.061,0.793,0.021,0.095,0.009,0.06,0.003,0.786,0.021,0.716,0.03,0.25,0.006,0.009,0.003,0.011,0.002,0.103,0.009,2.402,0.026,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.004,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,0.002,0.001,0.03,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.02,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
564,6/1/2007 4:51,Mining,121.62,%,Final,,SI062a,SI062,371473.8795,7217702.073,B,undetermined,0.271,0,3.08,0,0,0,0.015,0,< LOD,0.36,0.144,0.036,91.195,0.049,3.581,0.061,0.739,0.02,0.108,0.009,0.058,0.003,0.754,0.021,0.587,0.028,0.273,0.006,0.009,0.003,0.01,0.002,0.086,0.009,2.394,0.026,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.004,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.033,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.021,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
565,6/1/2007 4:55,Mining,121.79,%,Final,,SI062b,SI062,371473.8795,7217702.073,B,undetermined,0.279,0,3.139,0,0,0,0.01,0,< LOD,0.22,0.148,0.036,91.088,0.052,3.666,0.061,0.79,0.021,0.099,0.008,0.057,0.003,0.72,0.02,0.564,0.027,0.266,0.006,0.007,0.003,0.007,0.002,0.077,0.008,2.44,0.026,< LOD,0.01,< LOD,0.004,< LOD,0.003,0.004,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.036,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.025,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
566,6/1/2007 5:00,Mining,122.42,%,Final,,SI062c,SI062,371473.8795,7217702.073,B,undetermined,0.332,0,3.048,0,0,0,0.013,0,< LOD,0.273,0.176,0.036,91.009,0.05,3.784,0.062,0.797,0.021,0.1,0.008,0.058,0.003,0.709,0.02,0.581,0.027,0.26,0.006,0.005,0.003,0.009,0.002,0.077,0.008,2.369,0.025,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.004,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.035,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.021,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
567,6/1/2007 5:04,Mining,122.17,%,Final,,SI063,SI063,371473.7735,7217700.042,B,undetermined,0.277,0,2.814,0,0,0,0.01,0,< LOD,0.216,0.147,0.035,91.276,0.048,3.898,0.062,0.804,0.021,0.096,0.008,0.059,0.003,0.589,0.018,0.516,0.025,0.272,0.006,0.007,0.003,0.007,0.002,0.074,0.008,2.188,0.024,< LOD,0.009,< LOD,0.004,< LOD,0.002,0.004,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.038,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.02,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
568,6/1/2007 5:09,Mining,122.19,%,Final,,SI064,SI064,371475.7686,7217700.076,B,undetermined,0.269,0,2.594,0,0.42,0,0.007,0,0.253,0.161,0.142,0.035,91.24,0.05,3.838,0.062,0.8,0.021,0.099,0.008,0.065,0.003,0.734,0.02,0.438,0.024,0.237,0.006,0.006,0.002,0.005,0.002,0.068,0.008,2.017,0.023,< LOD,0.009,< LOD,0.004,< LOD,0.002,0.003,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.029,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.022,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
569,6/1/2007 5:13,Mining,123.19,%,Final,,SI065,SI065,371475.72,7217702.218,B,undetermined,0.344,0,3.002,0,0.297,0,0.014,0,< LOD,0.245,0.182,0.037,90.852,0.052,3.47,0.06,0.784,0.021,0.103,0.009,0.059,0.003,0.734,0.02,0.883,0.032,0.249,0.006,0.007,0.003,0.01,0.002,0.096,0.009,2.333,0.025,< LOD,0.01,< LOD,0.004,< LOD,0.003,0.005,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,0.002,0.001,0.029,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.018,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
570,6/1/2007 5:18,Mining,122.11,%,Final,,SI066,SI066,371475.8866,7217704.255,B,undetermined,0.277,0,3.138,0,0,0,0.012,0,< LOD,0.29,0.147,0.036,90.943,0.05,3.865,0.062,0.81,0.021,0.098,0.008,0.056,0.003,0.702,0.02,0.52,0.025,0.267,0.006,0.008,0.003,0.008,0.002,0.07,0.008,2.439,0.026,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.004,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.038,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.019,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
571,6/1/2007 5:22,Mining,122.61,%,Final,,SI067,SI067,371475.9039,7217706.14,B,undetermined,0.311,0,2.88,0,0,0,0.01,0,< LOD,0.218,0.164,0.036,91.218,0.051,3.81,0.061,0.799,0.021,0.106,0.008,0.059,0.003,0.686,0.019,0.491,0.025,0.283,0.006,0.005,0.003,0.007,0.002,0.068,0.008,2.238,0.025,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.002,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.035,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.021,0.004,< LOD,0.006,< LOD,0.002,< LOD,0.002,< LOD,0.002
572,6/1/2007 5:26,Mining,122.53,%,Final,,SI068,SI068,371475.9016,7217708.098,B,undetermined,0.339,0,3.036,0,0,0,0.011,0,< LOD,0.25,0.179,0.038,90.724,0.052,3.516,0.061,0.819,0.021,0.098,0.009,0.059,0.003,0.721,0.02,1.118,0.036,0.258,0.006,0.008,0.003,0.008,0.002,0.069,0.008,2.36,0.025,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.004,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,0.002,0.001,0.033,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.019,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
573,6/1/2007 5:31,Mining,121.24,%,Final,,SI069,SI069,371478.0889,7217708.005,B,undetermined,0.206,0,2.751,0,0,0,0.011,0,< LOD,0.246,0.109,0.034,91.165,0.048,3.714,0.061,0.793,0.021,0.106,0.008,0.058,0.003,0.639,0.019,0.922,0.032,0.238,0.006,0.008,0.003,0.008,0.002,0.049,0.007,2.138,0.024,< LOD,0.009,< LOD,0.004,< LOD,0.002,0.003,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,0.002,0.001,0.029,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.016,0.003,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
574,6/1/2007 5:36,Mining,125.17,%,Final,,SI070,SI070,371477.9341,7217706.129,B,undetermined,0.282,0,2.633,0,0,0,0.011,0,< LOD,0.285,0.149,0.035,91.563,0.046,3.725,0.061,0.761,0.02,0.096,0.008,0.056,0.003,0.651,0.019,0.586,0.026,0.228,0.006,0.006,0.003,0.007,0.002,0.065,0.008,2.046,0.022,< LOD,0.009,< LOD,0.004,< LOD,0.002,0.003,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.031,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.021,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
575,6/1/2007 5:40,Mining,122.79,%,Final,,SI071,SI071,371477.8835,7217704.229,B,undetermined,0.259,0,3.151,0,0,0,0.011,0,< LOD,0.212,0.137,0.035,90.923,0.051,3.955,0.063,0.8,0.021,0.09,0.008,0.059,0.003,0.671,0.019,0.49,0.025,0.283,0.006,0.006,0.003,0.007,0.002,0.07,0.008,2.449,0.026,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.004,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.031,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.021,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
576,6/1/2007 5:45,Mining,122.03,%,Final,,SI072,SI072,371477.8814,7217702.203,B,undetermined,0.281,0,2.72,0,0,0,0.011,0,< LOD,0.304,0.149,0.035,91.148,0.05,4.153,0.065,0.799,0.021,0.099,0.008,0.059,0.003,0.631,0.019,0.48,0.024,0.235,0.006,0.008,0.002,0.008,0.002,0.061,0.008,2.115,0.024,< LOD,0.009,< LOD,0.004,< LOD,0.003,0.003,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.03,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.018,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
577,6/1/2007 5:50,Mining,121.32,%,Final,,SI073,SI073,371477.833,7217700.117,B,undetermined,0.345,0,2.838,0,0,0,0.012,0,< LOD,0.354,0.182,0.036,91.044,0.05,3.962,0.063,0.813,0.021,0.101,0.008,0.059,0.003,0.685,0.02,0.544,0.026,0.244,0.006,0.005,0.003,0.008,0.002,0.08,0.008,2.206,0.024,< LOD,0.009,< LOD,0.004,< LOD,0.002,0.004,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.037,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.021,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
578,6/1/2007 5:55,Mining,122.58,%,Final,,SI074,SI074,371479.7676,7217700.068,B,undetermined,0.361,0,3.013,0,0,0,0.014,0,< LOD,0.21,0.191,0.037,90.69,0.053,4.188,0.065,0.794,0.021,0.089,0.008,0.056,0.003,0.69,0.02,0.55,0.026,0.25,0.006,0.009,0.003,0.009,0.002,0.078,0.008,2.342,0.025,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.003,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.03,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.023,0.004,< LOD,0.006,< LOD,0.002,< LOD,0.002,< LOD,0.002
579,6/1/2007 5:59,Mining,123.54,%,Final,,SI075,SI075,371479.9079,7217701.978,B,undetermined,0.33,0,2.77,0,0,0,0.01,0,< LOD,0.223,0.175,0.035,90.857,0.053,4.356,0.064,0.783,0.02,0.085,0.008,0.061,0.003,0.68,0.019,0.422,0.023,0.273,0.006,0.006,0.003,0.007,0.002,0.075,0.008,2.153,0.024,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.003,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.033,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.027,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
